id,set
69408,validation
665621,validation
61529,validation
86976,validation
73392,validation
614582,validation
122210,validation
506048,validation
564625,validation
437283,validation
445559,validation
63513,validation
644111,validation
461387,validation
349181,validation
672555,validation
80674,validation
595270,validation
556276,validation
79390,validation
332320,validation
605719,validation
706695,validation
71712,validation
529275,validation
68787,validation
681073,validation
78138,validation
551141,validation
65250,validation
75533,validation
511924,validation
716650,validation
112018,validation
360608,validation
450912,validation
610121,validation
611448,validation
619926,validation
90033,validation
457263,validation
60103,validation
80614,validation
75539,validation
720192,validation
550982,validation
561408,validation
88407,validation
563359,validation
63426,validation
566515,validation
65583,validation
557922,validation
718745,validation
90880,validation
529325,validation
687487,validation
165847,validation
88909,validation
569029,validation
675300,validation
602296,validation
345311,validation
567862,validation
364828,validation
153478,validation
674233,validation
65657,validation
478647,validation
306752,validation
720813,validation
559987,validation
88306,validation
561900,validation
538736,validation
611243,validation
239284,validation
662163,validation
648571,validation
569356,validation
782402,validation
76688,validation
449321,validation
561451,validation
676304,validation
87876,validation
578173,validation
59788,validation
555967,validation
435691,validation
567479,validation
560631,validation
170581,validation
564341,validation
717951,validation
72382,validation
79410,validation
238867,validation
690124,validation
451658,validation
237885,validation
481866,validation
786636,validation
617374,validation
70931,validation
61888,validation
114442,validation
571219,validation
562838,validation
570798,validation
68792,validation
89448,validation
611334,validation
564547,validation
567442,validation
97433,validation
571086,validation
621323,validation
704415,validation
71674,validation
85139,validation
553679,validation
563617,validation
552480,validation
617090,validation
553501,validation
87232,validation
492572,validation
552815,validation
606219,validation
72600,validation
641467,validation
569038,validation
565226,validation
662089,validation
553940,validation
61452,validation
212584,validation
613992,validation
372099,validation
258239,validation
552951,validation
70610,validation
649492,validation
111653,validation
565408,validation
277169,validation
656683,validation
703688,validation
528490,validation
88734,validation
625352,validation
600135,validation
189546,validation
58079,validation
415505,validation
565071,validation
567591,validation
552589,validation
265902,validation
658747,validation
65303,validation
89926,validation
451615,validation
556745,validation
70900,validation
233806,validation
219161,validation
555162,validation
552756,validation
566300,validation
89869,validation
681386,validation
558225,validation
61165,validation
205960,validation
611949,validation
568574,validation
452944,validation
81972,validation
782298,validation
409237,validation
60879,validation
68726,validation
563288,validation
553700,validation
184196,validation
554902,validation
665232,validation
74596,validation
415462,validation
612253,validation
600903,validation
61212,validation
554568,validation
70188,validation
63463,validation
268767,validation
489593,validation
569561,validation
566998,validation
88805,validation
77047,validation
168192,validation
565171,validation
116831,validation
80942,validation
562723,validation
521525,validation
666794,validation
561410,validation
592434,validation
608561,validation
713914,validation
554003,validation
71889,validation
566018,validation
508371,validation
52861,validation
666663,validation
550891,validation
556688,validation
60143,validation
481701,validation
61522,validation
667771,validation
69052,validation
368707,validation
71069,validation
552008,validation
347571,validation
359117,validation
437823,validation
678803,validation
555295,validation
565165,validation
340808,validation
561379,validation
660457,validation
343490,validation
63549,validation
154422,validation
198923,validation
229305,validation
63243,validation
553725,validation
74172,validation
85990,validation
217951,validation
366451,validation
283839,validation
58103,validation
83359,validation
64883,validation
82858,validation
565784,validation
230965,validation
61252,validation
174556,validation
413270,validation
67258,validation
670792,validation
78079,validation
83763,validation
562639,validation
78764,validation
565906,validation
642202,validation
363008,validation
660230,validation
558973,validation
229815,validation
410056,validation
565915,validation
246555,validation
83487,validation
562177,validation
635195,validation
567482,validation
176218,validation
568654,validation
64136,validation
684056,validation
565622,validation
563697,validation
353676,validation
198625,validation
554393,validation
571016,validation
78693,validation
75342,validation
58078,validation
627814,validation
637531,validation
363196,validation
558236,validation
402954,validation
554580,validation
69167,validation
74177,validation
608984,validation
562680,validation
82303,validation
297605,validation
60072,validation
63196,validation
378817,validation
524919,validation
85574,validation
80576,validation
58789,validation
640923,validation
553914,validation
80787,validation
89745,validation
319409,validation
462671,validation
245,validation
544628,validation
352702,validation
467200,validation
60093,validation
59025,validation
523635,validation
689287,validation
597913,validation
88361,validation
79504,validation
84250,validation
66328,validation
569417,validation
628225,validation
707360,validation
714051,validation
562762,validation
564699,validation
78304,validation
561373,validation
784560,validation
570961,validation
288026,validation
650075,validation
562164,validation
469105,validation
361218,validation
620421,validation
565694,validation
566516,validation
722280,validation
92364,validation
623546,validation
81792,validation
70010,validation
18487,validation
63322,validation
624463,validation
561148,validation
597963,validation
562265,validation
639194,validation
444864,validation
59786,validation
550738,validation
79214,validation
716992,validation
558372,validation
60195,validation
361614,validation
68900,validation
53519,validation
511917,validation
71002,validation
82180,validation
82450,validation
183971,validation
371602,validation
88338,validation
183896,validation
642964,validation
72084,validation
684410,validation
461364,validation
61718,validation
84948,validation
554758,validation
538443,validation
450245,validation
85581,validation
570978,validation
664079,validation
240699,validation
556815,validation
644681,validation
628378,validation
567129,validation
83357,validation
90125,validation
554594,validation
614388,validation
708371,validation
566521,validation
84902,validation
69256,validation
73660,validation
555420,validation
70572,validation
563421,validation
78667,validation
204905,validation
347788,validation
482613,validation
404046,validation
538678,validation
568070,validation
65326,validation
333342,validation
521069,validation
75140,validation
88712,validation
63782,validation
554676,validation
619773,validation
182668,validation
388340,validation
84282,validation
83435,validation
571309,validation
263814,validation
84295,validation
653365,validation
156558,validation
52772,validation
647999,validation
68894,validation
652824,validation
550824,validation
552040,validation
786826,validation
715770,validation
569462,validation
698811,validation
72677,validation
501500,validation
456028,validation
81107,validation
678538,validation
563582,validation
713780,validation
627647,validation
630290,validation
685019,validation
657124,validation
555207,validation
559605,validation
88292,validation
660461,validation
227231,validation
68077,validation
600943,validation
564356,validation
218387,validation
550545,validation
566249,validation
614212,validation
538444,validation
79629,validation
75131,validation
436466,validation
474088,validation
460645,validation
77233,validation
716944,validation
565238,validation
327266,validation
60707,validation
556281,validation
293209,validation
81643,validation
132,validation
65125,validation
62418,validation
87481,validation
629707,validation
65598,validation
69090,validation
599859,validation
246792,validation
336346,validation
248147,validation
71345,validation
559937,validation
274061,validation
562380,validation
566854,validation
642943,validation
557937,validation
85543,validation
310172,validation
83091,validation
378197,validation
634793,validation
563640,validation
88404,validation
194400,validation
555614,validation
74083,validation
442114,validation
362121,validation
82327,validation
376202,validation
666947,validation
373742,validation
624210,validation
259607,validation
81564,validation
616602,validation
73854,validation
61093,validation
612164,validation
559948,validation
78846,validation
511162,validation
567483,validation
654949,validation
644373,validation
554140,validation
246262,validation
678478,validation
84712,validation
311970,validation
679691,validation
83323,validation
85824,validation
236735,validation
87096,validation
269351,validation
240373,validation
325743,validation
657148,validation
699093,validation
553304,validation
208039,validation
554452,validation
61157,validation
706714,validation
73672,validation
554229,validation
63646,validation
553323,validation
75113,validation
291350,validation
508180,validation
59784,validation
238960,validation
562928,validation
205859,validation
58906,validation
677394,validation
58984,validation
567613,validation
566029,validation
538585,validation
558871,validation
356933,validation
452939,validation
60826,validation
552773,validation
85097,validation
86059,validation
659568,validation
65743,validation
682974,validation
787558,validation
209109,validation
557364,validation
73821,validation
284084,validation
166574,validation
559866,validation
597763,validation
67791,validation
647227,validation
255123,validation
496328,validation
559411,validation
623920,validation
58926,validation
59513,validation
78789,validation
564677,validation
74685,validation
74353,validation
165906,validation
431277,validation
78103,validation
286744,validation
351509,validation
81540,validation
568875,validation
72472,validation
61721,validation
561216,validation
566357,validation
66438,validation
389793,validation
566822,validation
564136,validation
409659,validation
210240,validation
461489,validation
481356,validation
684800,validation
82745,validation
286298,validation
305575,validation
551048,validation
624308,validation
636453,validation
74965,validation
381237,validation
233894,validation
642108,validation
431006,validation
96583,validation
61207,validation
601025,validation
192,validation
274353,validation
501325,validation
630174,validation
551166,validation
567826,validation
379977,validation
70005,validation
237264,validation
555955,validation
326912,validation
662448,validation
89743,validation
560420,validation
88290,validation
569362,validation
373618,validation
526107,validation
213563,validation
630120,validation
255765,validation
567564,validation
561813,validation
61172,validation
551531,validation
192374,validation
568808,validation
469841,validation
629811,validation
563587,validation
485398,validation
381677,validation
561568,validation
715485,validation
434455,validation
163884,validation
316362,validation
79139,validation
60596,validation
78811,validation
561860,validation
713908,validation
569354,validation
558014,validation
378737,validation
57832,validation
673423,validation
561602,validation
554476,validation
90514,validation
610119,validation
370018,validation
89841,validation
661731,validation
74840,validation
571505,validation
597957,validation
76670,validation
59453,validation
522361,validation
555195,validation
72054,validation
600381,validation
563613,validation
75129,validation
62055,validation
553285,validation
89005,validation
85571,validation
63026,validation
79502,validation
73933,validation
80130,validation
526415,validation
505670,validation
554046,validation
79251,validation
451629,validation
675620,validation
300086,validation
65587,validation
554437,validation
233628,validation
389945,validation
370772,validation
78740,validation
330201,validation
681837,validation
86706,validation
359505,validation
615218,validation
619474,validation
508446,validation
310593,validation
69638,validation
61007,validation
538034,validation
57810,validation
559225,validation
412158,validation
577319,validation
14,validation
193260,validation
57107,validation
58869,validation
70962,validation
790225,validation
557430,validation
65827,validation
493849,validation
422781,validation
633330,validation
59158,validation
612162,validation
563719,validation
75110,validation
552808,validation
537834,validation
65842,validation
691541,validation
77681,validation
631413,validation
715065,validation
232512,validation
71833,validation
553094,validation
669021,validation
73375,validation
81021,validation
72506,validation
698639,validation
687812,validation
440890,validation
565599,validation
571072,validation
563629,validation
74341,validation
80599,validation
90831,validation
65310,validation
68887,validation
81285,validation
345046,validation
568449,validation
68643,validation
293143,validation
790278,validation
59461,validation
370016,validation
296177,validation
88642,validation
222675,validation
501225,validation
232849,validation
568243,validation
617093,validation
364024,validation
568169,validation
565343,validation
624623,validation
83425,validation
63779,validation
556814,validation
245951,validation
75005,validation
552922,validation
58908,validation
561051,validation
344657,validation
78300,validation
95788,validation
58092,validation
230301,validation
63897,validation
58784,validation
660031,validation
245465,validation
561306,validation
567777,validation
375922,validation
565404,validation
80602,validation
552437,validation
231938,validation
383606,validation
65666,validation
553688,validation
361252,validation
213877,validation
556859,validation
499290,validation
485609,validation
58588,validation
560020,validation
474106,validation
61444,validation
565405,validation
223669,validation
67993,validation
235435,validation
315506,validation
560836,validation
647343,validation
565269,validation
562506,validation
62565,validation
561115,validation
564200,validation
538602,validation
554333,validation
469011,validation
555891,validation
85188,validation
665250,validation
87114,validation
295993,validation
84348,validation
374174,validation
550973,validation
344948,validation
667194,validation
607717,validation
550852,validation
183868,validation
561918,validation
565913,validation
88452,validation
450910,validation
601157,validation
648626,validation
296210,validation
380257,validation
52905,validation
349291,validation
552130,validation
80857,validation
628989,validation
670288,validation
81848,validation
72911,validation
526455,validation
70211,validation
551084,validation
489591,validation
551000,validation
550672,validation
563024,validation
564040,validation
557005,validation
568001,validation
453884,validation
552587,validation
513575,validation
668299,validation
81794,validation
95997,validation
70938,validation
554714,validation
58847,validation
83166,validation
519227,validation
566708,validation
376689,validation
89542,validation
88448,validation
78698,validation
235151,validation
81072,validation
553758,validation
58300,validation
59456,validation
563983,validation
628804,validation
88910,validation
716926,validation
366901,validation
556060,validation
59506,validation
80500,validation
556174,validation
68517,validation
521636,validation
67798,validation
70544,validation
69698,validation
59143,validation
606147,validation
643473,validation
298414,validation
69686,validation
77652,validation
652430,validation
328905,validation
391642,validation
563685,validation
68091,validation
416901,validation
329151,validation
61969,validation
452077,validation
175005,validation
62502,validation
460556,validation
562359,validation
674966,validation
78190,validation
62229,validation
90760,validation
224542,validation
70629,validation
74793,validation
552979,validation
556523,validation
673350,validation
306520,validation
314992,validation
624971,validation
560528,validation
636259,validation
490361,validation
568025,validation
68769,validation
605470,validation
561613,validation
182764,validation
538039,validation
513556,validation
323431,validation
80927,validation
82293,validation
610129,validation
681958,validation
554878,validation
702379,validation
556691,validation
661877,validation
87588,validation
73275,validation
231619,validation
558486,validation
660521,validation
638960,validation
107559,validation
568786,validation
688638,validation
71883,validation
70405,validation
703136,validation
75536,validation
571012,validation
67979,validation
226672,validation
173973,validation
655300,validation
556307,validation
235010,validation
166676,validation
66408,validation
551520,validation
82522,validation
178729,validation
389129,validation
394203,validation
61221,validation
648155,validation
20186,validation
565341,validation
63831,validation
221,validation
558686,validation
232035,validation
59070,validation
86531,validation
344049,validation
603161,validation
61047,validation
90781,validation
551227,validation
75003,validation
552014,validation
452314,validation
255677,validation
382018,validation
537930,validation
468289,validation
262673,validation
566855,validation
567725,validation
564713,validation
69528,validation
629262,validation
89995,validation
568919,validation
714831,validation
556718,validation
82437,validation
446283,validation
567706,validation
557659,validation
59080,validation
71748,validation
80449,validation
552498,validation
72356,validation
523621,validation
63580,validation
65347,validation
65361,validation
59834,validation
626166,validation
294109,validation
551389,validation
58491,validation
80327,validation
66805,validation
66284,validation
79918,validation
453860,validation
554585,validation
261290,validation
72780,validation
561724,validation
468144,validation
654589,validation
73975,validation
57929,validation
58774,validation
208295,validation
68269,validation
602641,validation
644199,validation
60524,validation
720574,validation
58849,validation
61541,validation
563638,validation
568770,validation
673402,validation
719779,validation
565489,validation
64629,validation
458378,validation
550776,validation
79536,validation
86412,validation
363846,validation
75266,validation
70765,validation
529343,validation
60255,validation
243743,validation
654725,validation
109398,validation
90134,validation
568561,validation
640384,validation
627244,validation
570834,validation
562301,validation
68621,validation
71578,validation
78572,validation
563593,validation
551454,validation
188658,validation
558704,validation
538424,validation
405229,validation
451398,validation
80058,validation
68914,validation
720659,validation
121454,validation
301926,validation
61037,validation
562229,validation
556265,validation
328608,validation
598109,validation
80531,validation
567199,validation
67090,validation
598160,validation
556555,validation
569344,validation
88360,validation
555338,validation
570873,validation
61665,validation
675180,validation
702615,validation
681429,validation
253147,validation
75671,validation
59714,validation
676637,validation
570401,validation
80569,validation
63795,validation
566025,validation
59643,validation
85322,validation
70333,validation
553998,validation
69228,validation
59082,validation
91657,validation
84736,validation
349075,validation
263673,validation
688474,validation
81791,validation
62320,validation
720667,validation
656775,validation
71365,validation
556818,validation
60124,validation
75807,validation
86044,validation
473319,validation
75675,validation
345469,validation
620366,validation
599547,validation
564363,validation
304010,validation
268342,validation
559409,validation
65949,validation
602026,validation
487954,validation
481121,validation
72534,validation
408442,validation
608196,validation
83994,validation
607184,validation
529420,validation
75407,validation
58274,validation
60265,validation
556420,validation
64807,validation
66918,validation
605643,validation
575692,validation
555609,validation
72647,validation
471284,validation
314500,validation
170657,validation
71847,validation
271255,validation
563437,validation
287133,validation
74719,validation
60280,validation
59398,validation
611497,validation
569385,validation
529288,validation
73628,validation
566304,validation
561763,validation
553718,validation
325031,validation
562716,validation
75741,validation
555040,validation
643099,validation
553387,validation
563775,validation
563734,validation
556544,validation
428659,validation
61630,validation
644576,validation
288385,validation
81918,validation
304365,validation
90244,validation
183085,validation
276472,validation
69488,validation
74828,validation
508589,validation
66895,validation
660009,validation
60876,validation
553376,validation
79829,validation
77109,validation
74874,validation
60937,validation
77889,validation
611521,validation
62767,validation
74085,validation
560399,validation
684356,validation
662679,validation
660123,validation
340708,validation
301453,validation
81888,validation
556620,validation
558860,validation
305917,validation
686880,validation
619349,validation
616607,validation
61744,validation
569485,validation
564227,validation
563603,validation
558273,validation
561417,validation
88631,validation
607528,validation
166701,validation
670282,validation
274458,validation
564183,validation
619372,validation
558438,validation
75731,validation
565245,validation
420028,validation
71146,validation
77929,validation
80423,validation
66024,validation
566778,validation
80951,validation
518226,validation
78995,validation
63439,validation
604850,validation
213827,validation
281171,validation
567883,validation
606854,validation
67711,validation
75242,validation
58273,validation
70844,validation
416546,validation
218618,validation
66337,validation
73997,validation
79239,validation
444847,validation
250,validation
552566,validation
117322,validation
68845,validation
588605,validation
79771,validation
59218,validation
556778,validation
600203,validation
518466,validation
46,validation
260796,validation
673486,validation
358033,validation
70002,validation
63670,validation
555059,validation
77942,validation
69232,validation
65846,validation
336433,validation
111164,validation
655794,validation
255959,validation
69068,validation
65889,validation
65394,validation
59857,validation
74786,validation
556369,validation
63727,validation
602330,validation
569240,validation
88930,validation
49210,validation
524541,validation
555624,validation
73866,validation
59551,validation
559782,validation
555141,validation
66928,validation
407162,validation
200550,validation
85103,validation
57889,validation
784528,validation
44,validation
558120,validation
562742,validation
272138,validation
666087,validation
552177,validation
641903,validation
429505,validation
68343,validation
113784,validation
71221,validation
271978,validation
219560,validation
82006,validation
76486,validation
456984,validation
611788,validation
86787,validation
323245,validation
563212,validation
64371,validation
242327,validation
387595,validation
239131,validation
69738,validation
558280,validation
66580,validation
690138,validation
73434,validation
552452,validation
216264,validation
74158,validation
380032,validation
65714,validation
635203,validation
686886,validation
434643,validation
347025,validation
570764,validation
271072,validation
483141,validation
88818,validation
359887,validation
81981,validation
278000,validation
484164,validation
118297,validation
615435,validation
569355,validation
65836,validation
523616,validation
669067,validation
554047,validation
606361,validation
567531,validation
558444,validation
345712,validation
463171,validation
654885,validation
453287,validation
669566,validation
467969,validation
81363,validation
377548,validation
567510,validation
243878,validation
577282,validation
88982,validation
390925,validation
529276,validation
634163,validation
560617,validation
563725,validation
248813,validation
347258,validation
563634,validation
679995,validation
566544,validation
162439,validation
555942,validation
452952,validation
65076,validation
553074,validation
555459,validation
370676,validation
62425,validation
81323,validation
90951,validation
568386,validation
72939,validation
580496,validation
82479,validation
557928,validation
633083,validation
231580,validation
366898,validation
715701,validation
556414,validation
67628,validation
564510,validation
633397,validation
395120,validation
558287,validation
3718,validation
715010,validation
279612,validation
631943,validation
218451,validation
436784,validation
662302,validation
189818,validation
61525,validation
74639,validation
80724,validation
371834,validation
72359,validation
80962,validation
243591,validation
562555,validation
631856,validation
226771,validation
90536,validation
82879,validation
554697,validation
59022,validation
559995,validation
380062,validation
62116,validation
85070,validation
357080,validation
234753,validation
568924,validation
82355,validation
537966,validation
87586,validation
72793,validation
564546,validation
666865,validation
604793,validation
71591,validation
566654,validation
720353,validation
629058,validation
484480,validation
554141,validation
350968,validation
77888,validation
564837,validation
485419,validation
561793,validation
223431,validation
58938,validation
561557,validation
556715,validation
73383,validation
643671,validation
65040,validation
557318,validation
280178,validation
62799,validation
634891,validation
439816,validation
464542,validation
79952,validation
529414,validation
74632,validation
64414,validation
272,validation
582330,validation
412522,validation
571268,validation
568370,validation
72527,validation
569870,validation
556654,validation
567428,validation
83462,validation
666626,validation
555293,validation
67547,validation
87262,validation
556277,validation
564213,validation
92093,validation
270110,validation
524407,validation
92109,validation
59747,validation
567796,validation
87553,validation
69551,validation
653988,validation
552188,validation
335925,validation
495606,validation
49706,validation
566403,validation
74921,validation
330286,validation
638705,validation
65123,validation
678727,validation
59005,validation
64506,validation
82815,validation
569544,validation
550618,validation
61208,validation
66396,validation
268268,validation
63182,validation
81819,validation
63422,validation
80133,validation
86595,validation
288373,validation
450941,validation
76682,validation
62824,validation
589965,validation
556225,validation
213662,validation
568071,validation
509256,validation
81441,validation
409188,validation
609203,validation
664633,validation
73991,validation
59484,validation
67854,validation
91928,validation
567158,validation
552111,validation
474979,validation
675362,validation
230381,validation
556578,validation
111505,validation
60157,validation
538486,validation
505712,validation
351041,validation
154828,validation
87563,validation
564534,validation
82646,validation
477775,validation
568560,validation
188119,validation
618172,validation
64735,validation
79948,validation
67637,validation
60484,validation
569375,validation
462859,validation
183694,validation
87003,validation
643508,validation
593143,validation
556900,validation
226042,validation
79696,validation
335488,validation
521222,validation
720421,validation
71609,validation
552091,validation
90984,validation
182614,validation
64128,validation
544631,validation
529318,validation
558112,validation
560191,validation
462693,validation
278813,validation
161766,validation
83502,validation
661466,validation
81002,validation
560243,validation
414024,validation
112037,validation
342398,validation
196670,validation
566051,validation
538462,validation
565680,validation
344094,validation
435118,validation
632908,validation
275549,validation
567038,validation
62065,validation
70416,validation
690774,validation
351459,validation
261,validation
610504,validation
718576,validation
62500,validation
620874,validation
58746,validation
565160,validation
556747,validation
267283,validation
538077,validation
655084,validation
241289,validation
619497,validation
554763,validation
266,validation
644251,validation
556499,validation
383723,validation
69025,validation
354871,validation
89061,validation
85792,validation
75765,validation
77497,validation
602558,validation
673783,validation
268890,validation
663446,validation
57618,validation
538418,validation
190803,validation
663863,validation
90562,validation
513884,validation
604641,validation
105212,validation
666074,validation
660007,validation
78772,validation
653441,validation
58741,validation
716912,validation
67841,validation
184059,validation
568123,validation
409382,validation
554597,validation
529298,validation
555717,validation
88364,validation
294852,validation
607269,validation
634745,validation
551745,validation
557850,validation
90766,validation
522386,validation
59037,validation
538698,validation
344393,validation
569667,validation
66782,validation
120021,validation
60740,validation
552968,validation
683638,validation
558326,validation
568822,validation
252371,validation
421738,validation
269183,validation
484479,validation
450950,validation
561122,validation
554817,validation
611998,validation
550858,validation
435516,validation
550974,validation
582851,validation
618529,validation
662038,validation
556957,validation
64471,validation
556049,validation
61205,validation
66254,validation
72479,validation
648630,validation
368318,validation
652684,validation
556278,validation
552368,validation
561315,validation
637346,validation
552917,validation
82265,validation
85800,validation
562510,validation
559429,validation
59360,validation
572230,validation
469233,validation
566821,validation
77813,validation
64618,validation
61640,validation
510569,validation
529345,validation
63059,validation
556603,validation
69695,validation
195367,validation
81566,validation
339493,validation
690461,validation
647781,validation
680308,validation
785226,validation
557726,validation
566317,validation
481737,validation
267995,validation
568685,validation
568339,validation
565715,validation
269734,validation
74625,validation
63786,validation
445403,validation
224239,validation
61075,validation
85604,validation
605317,validation
77135,validation
560833,validation
627189,validation
223888,validation
81813,validation
669532,validation
209083,validation
560484,validation
59076,validation
522476,validation
68086,validation
58206,validation
57816,validation
85435,validation
71717,validation
555219,validation
65496,validation
560015,validation
78000,validation
58920,validation
272047,validation
637802,validation
70504,validation
477636,validation
529371,validation
307411,validation
75561,validation
565142,validation
69049,validation
495863,validation
553682,validation
80816,validation
564280,validation
89818,validation
305727,validation
561910,validation
650012,validation
568533,validation
626279,validation
256881,validation
627165,validation
364227,validation
84981,validation
629371,validation
63405,validation
644042,validation
554663,validation
557237,validation
520929,validation
565537,validation
64318,validation
641577,validation
554574,validation
554567,validation
89750,validation
567198,validation
616724,validation
678738,validation
509121,validation
83755,validation
687410,validation
366610,validation
63252,validation
550933,validation
75755,validation
89705,validation
564273,validation
459800,validation
655234,validation
81611,validation
81795,validation
635139,validation
468971,validation
198068,validation
567176,validation
551830,validation
72433,validation
68739,validation
268107,validation
572232,validation
450838,validation
714679,validation
604393,validation
558315,validation
601084,validation
790205,validation
399028,validation
363587,validation
84844,validation
568235,validation
220615,validation
90616,validation
636286,validation
558153,validation
65207,validation
452393,validation
225031,validation
476471,validation
75497,validation
523624,validation
635986,validation
79027,validation
146,validation
68110,validation
238441,validation
521381,validation
368242,validation
632889,validation
191263,validation
241469,validation
619952,validation
550736,validation
659559,validation
557416,validation
687870,validation
600104,validation
714149,validation
712959,validation
299881,validation
402686,validation
521065,validation
82284,validation
69856,validation
553104,validation
452955,validation
64257,validation
688772,validation
441132,validation
77190,validation
65266,validation
89478,validation
84357,validation
229413,validation
665507,validation
562809,validation
569389,validation
83923,validation
63134,validation
66046,validation
571025,validation
664337,validation
61877,validation
296637,validation
72498,validation
716343,validation
660731,validation
185043,validation
568403,validation
657601,validation
552490,validation
556929,validation
390136,validation
90247,validation
624893,validation
86121,validation
227073,validation
88441,validation
318465,validation
672934,validation
70605,validation
84147,validation
557494,validation
415507,validation
65428,validation
236558,validation
376418,validation
74869,validation
623968,validation
616511,validation
571103,validation
609476,validation
552051,validation
668646,validation
74066,validation
437127,validation
91764,validation
611119,validation
561691,validation
72257,validation
63,validation
566764,validation
114340,validation
86443,validation
60725,validation
331149,validation
633295,validation
278,validation
559780,validation
451614,validation
787407,validation
690155,validation
568413,validation
81995,validation
59793,validation
58301,validation
585770,validation
83724,validation
65276,validation
229174,validation
553433,validation
436665,validation
60893,validation
368564,validation
85242,validation
260325,validation
61284,validation
252690,validation
73778,validation
61520,validation
61695,validation
553431,validation
73992,validation
60022,validation
208595,validation
431717,validation
78213,validation
64866,validation
189634,validation
604572,validation
538697,validation
553518,validation
357301,validation
538049,validation
651087,validation
70683,validation
372604,validation
72583,validation
570408,validation
619110,validation
658486,validation
83204,validation
361720,validation
440557,validation
65888,validation
58616,validation
420768,validation
88699,validation
564736,validation
571502,validation
61121,validation
598987,validation
444990,validation
667403,validation
297711,validation
217619,validation
259518,validation
60038,validation
62958,validation
629668,validation
568795,validation
550896,validation
720580,validation
90809,validation
68880,validation
561004,validation
563621,validation
629924,validation
671852,validation
68139,validation
606656,validation
324211,validation
88136,validation
58752,validation
569461,validation
551024,validation
637202,validation
571181,validation
296077,validation
538069,validation
276724,validation
70688,validation
565796,validation
403803,validation
63758,validation
60983,validation
529430,validation
665989,validation
62728,validation
674450,validation
567619,validation
509776,validation
564362,validation
669807,validation
458448,validation
241964,validation
557804,validation
78306,validation
397399,validation
629201,validation
74929,validation
687953,validation
86068,validation
67333,validation
62550,validation
78696,validation
605300,validation
662229,validation
571357,validation
563271,validation
66597,validation
551483,validation
120638,validation
177309,validation
473340,validation
65965,validation
87767,validation
88116,validation
66671,validation
64018,validation
68249,validation
569431,validation
564781,validation
551225,validation
558158,validation
529350,validation
553322,validation
240875,validation
71344,validation
64315,validation
62606,validation
550616,validation
714686,validation
609167,validation
62948,validation
81348,validation
397602,validation
79215,validation
565779,validation
86664,validation
75525,validation
64391,validation
403574,validation
566324,validation
363889,validation
631089,validation
660773,validation
568488,validation
563577,validation
554424,validation
168921,validation
280796,validation
84947,validation
554692,validation
469561,validation
57854,validation
567164,validation
84921,validation
522362,validation
677569,validation
367883,validation
67708,validation
66081,validation
89740,validation
392439,validation
563599,validation
52810,validation
86413,validation
630361,validation
529358,validation
447140,validation
637676,validation
360141,validation
566259,validation
554197,validation
664257,validation
556739,validation
78793,validation
58490,validation
375404,validation
670933,validation
60704,validation
205171,validation
64259,validation
81977,validation
57555,validation
502710,validation
569541,validation
263306,validation
405473,validation
367577,validation
218342,validation
88640,validation
562688,validation
85961,validation
568056,validation
669013,validation
105385,validation
569538,validation
555923,validation
110380,validation
504849,validation
660953,validation
63980,validation
505864,validation
565781,validation
59734,validation
564829,validation
74939,validation
629935,validation
173449,validation
521329,validation
67065,validation
557483,validation
169780,validation
90195,validation
244966,validation
619489,validation
318563,validation
72875,validation
67577,validation
568031,validation
599817,validation
112399,validation
63769,validation
691048,validation
721750,validation
274217,validation
556901,validation
375953,validation
254248,validation
310308,validation
554486,validation
71949,validation
219186,validation
460333,validation
716510,validation
553764,validation
351460,validation
382674,validation
58002,validation
560536,validation
60931,validation
254244,validation
402353,validation
88434,validation
342347,validation
267293,validation
318463,validation
416498,validation
72536,validation
569230,validation
306504,validation
236712,validation
722307,validation
82460,validation
654882,validation
63722,validation
545656,validation
571102,validation
67147,validation
79881,validation
80757,validation
568255,validation
554498,validation
68587,validation
506446,validation
351750,validation
555781,validation
615563,validation
565147,validation
655889,validation
566010,validation
391319,validation
636124,validation
563373,validation
678624,validation
88979,validation
556734,validation
625277,validation
538610,validation
85744,validation
555823,validation
569416,validation
558006,validation
552828,validation
88281,validation
684494,validation
564960,validation
555058,validation
592625,validation
556122,validation
267652,validation
71301,validation
90446,validation
568548,validation
192662,validation
70369,validation
499467,validation
691852,validation
415494,validation
190328,validation
63841,validation
58859,validation
59783,validation
600539,validation
58481,validation
173728,validation
71015,validation
76897,validation
294009,validation
406380,validation
564469,validation
294991,validation
215294,validation
567174,validation
468777,validation
60784,validation
87760,validation
65643,validation
88279,validation
58914,validation
90030,validation
486496,validation
61443,validation
89715,validation
585578,validation
681719,validation
80033,validation
521025,validation
82556,validation
279390,validation
603097,validation
581452,validation
682687,validation
434517,validation
57892,validation
73888,validation
557704,validation
72308,validation
75736,validation
570736,validation
581952,validation
672983,validation
451087,validation
461129,validation
468191,validation
58726,validation
630751,validation
559615,validation
81984,validation
74106,validation
637545,validation
552176,validation
84034,validation
591848,validation
78630,validation
420256,validation
284322,validation
617226,validation
385172,validation
59813,validation
564476,validation
88591,validation
74948,validation
659297,validation
645300,validation
551441,validation
703218,validation
552530,validation
559936,validation
63773,validation
84601,validation
601794,validation
74061,validation
68151,validation
583132,validation
664847,validation
71701,validation
714454,validation
564342,validation
90950,validation
451117,validation
568472,validation
569893,validation
658872,validation
81537,validation
